lat,lon,precip
65,-123,439
65,-122,485
65,-121,486
65,-120,460
65,-119,452
65,-118,454
65,-117,481
65,-116,420
65,-115,508
65,-114,446
65,-113,406
65,-112,462
65,-111,458
65,-110,396
65,-109,445
65,-108,405
65,-107,462
65,-106,484
65,-105,472
65,-104,468
65,-103,470
65,-102,465
65,-101,451
65,-100,484
65,-99,506
65,-98,465
65,-97,441
65,-96,421
65,-95,390
65,-94,393
65,-93,411
65,-92,440
65,-91,431
65,-90,548
65,-89,453
65,-88,450
65,-87,474
65,-86,459
65,-85,482
65,-84,513
65,-83,380
65,-82,445
65,-81,451
65,-80,440
65,-79,454
65,-78,461
65,-77,473
65,-76,468
65,-75,516
65,-74,582
65,-73,588
65,-72,558
65,-71,640
65,-70,704
65,-69,606
65,-68,687
65,-67,579
65,-66,590
65,-65,653
65,-64,719
65,-63,682
65,-62,694
65,-61,631
65,-60,641
65,-59,686
65,-58,743
65,-57,757
65,-56,743
65,-55,935
65,-54,1022
65,-53,945
65,-52,1182
65,-51,729
65,-50,786
65,-49,587
65,-48,469
65,-47,516
65,-46,525
65,-45,625
65,-44,1092
65,-43,1764
65,-42,2447
65,-41,2889
65,-40,2398
65,-39,2272
65,-38,2069
65,-37,2049
65,-36,2157
65,-35,2004
65,-34,1907
65,-33,1905
65,-32,1827
65,-31,1752
65,-30,1702
65,-29,1662
65,-28,1626
65,-27,1571
65,-26,1640
65,-25,1557
65,-24,1636
65,-23,1378
65,-22,1055
65,-21,794
65,-20,856
65,-19,1103
65,-18,866
65,-17,713
65,-16,884
65,-15,1877
65,-14,1569
65,-13,1036
65,-12,1069
65,-11,1008
65,-10,999
65,-9,959
65,-8,934
65,-7,974
65,-6,1047
65,-5,1042
65,-4,1050
65,-3,1020
65,-2,996
65,-1,1033
65,0,1056
65,1,1134
65,2,1231
65,3,1280
65,4,1232
65,5,1247
65,6,1274
65,7,1206
65,8,1200
65,9,1271
65,10,1431
65,11,1530
65,12,2017
65,13,1665
65,14,1229
65,15,910
65,16,692
65,17,740
65,18,623
65,19,751
65,20,909
65,21,773
65,22,880
65,23,882
65,24,855
65,25,862
65,26,1052
65,27,1006
65,28,1024
65,29,949
65,30,789
65,31,839
65,32,821
65,33,797
65,34,732
65,35,681
65,36,695
65,37,737
65,38,680
65,39,792
65,40,881
65,41,799
65,42,706
65,43,644
65,44,773
65,45,813
65,46,788
65,47,832
65,48,819
65,49,838
65,50,696
65,51,626
65,52,660
65,53,622
65,54,668
65,55,685
65,56,591
65,57,845
65,58,783
65,59,970
65,60,1039
65,61,683
65,62,467
65,63,754
65,64,688
65,65,568
65,66,579
65,67,569
65,68,600
65,69,546
65,70,612
65,71,604
65,72,607
65,73,616
65,74,607
65,75,607
65,76,596
65,77,569
65,78,599
65,79,557
65,80,520
65,81,529
65,82,527
65,83,533
65,84,553
65,85,577
65,86,564
65,87,615
65,88,616
65,89,719
65,90,492
65,91,563
65,92,564
65,93,460
65,94,487
65,95,502
65,96,459
65,97,547
65,98,352
65,99,411
65,100,452
65,101,369
65,102,327
65,103,402
65,104,464
65,105,391
65,106,483
65,107,426
65,108,361
65,109,368
65,110,435
65,111,371
65,112,438
65,113,446
65,114,408
65,115,403
65,116,343
65,117,322
65,118,344
65,119,355
65,120,372
65,121,408
65,122,415
65,123,506
65,124,540
65,125,496
65,126,653
65,127,558
65,128,569
65,129,507
65,130,368
65,131,469
65,132,451
65,133,304
65,134,450
65,135,328
65,136,356
65,137,537
65,138,546
65,139,342
65,140,522
65,141,670
65,142,482
65,143,280
65,144,479
65,145,852
65,146,367
65,147,324
65,148,855
65,149,713
65,150,456
65,151,658
65,152,589
65,153,579
65,154,463
65,155,449
65,156,650
65,157,511
65,158,524
65,159,578
65,160,380
65,161,341
65,162,666
65,163,518
65,164,397
65,165,537
65,166,409
65,167,485
65,168,525
65,169,825
65,170,561
65,171,546
65,172,661
65,173,594
65,174,631
65,175,675
65,176,696
65,177,549
65,178,805
65,179,921
64,-180,788
64,-179,708
64,-178,705
64,-177,734
64,-176,825
64,-175,913
64,-174,897
64,-173,883
64,-172,773
64,-171,707
64,-170,659
64,-169,656
64,-168,690
64,-167,717
64,-166,700
64,-165,692
64,-164,726
64,-163,784
64,-162,549
64,-161,568
64,-160,658
64,-159,567
64,-158,835
64,-157,507
64,-156,564
64,-155,669
64,-154,1012
64,-153,1019
64,-152,584
64,-151,472
64,-150,694
64,-149,681
64,-148,1938
64,-147,1001
64,-146,163
64,-145,127
64,-144,333
64,-143,423
64,-142,582
64,-141,1294
64,-140,397
64,-139,339
64,-138,453
64,-137,746
64,-136,377
64,-135,826
64,-134,434
64,-133,690
64,-132,828
64,-131,573
64,-130,608
64,-129,392
64,-128,488
64,-127,686
64,-126,541
64,-125,313
64,-124,477
64,-123,504
64,-122,455
64,-121,359
64,-120,438
64,-119,484
64,-118,447
64,-117,415
64,-116,450
64,-115,400
64,-114,420
64,-113,485
64,-112,471
64,-111,447
64,-110,449
64,-109,453
64,-108,508
64,-107,456
64,-106,475
64,-105,460
64,-104,513
64,-103,482
64,-102,551
64,-101,518
64,-100,519
64,-99,521
64,-98,488
64,-97,471
64,-96,501
64,-95,506
64,-94,459
64,-93,428
64,-92,460
64,-91,492
64,-90,475
64,-89,455
64,-88,515
64,-87,512
64,-86,479
64,-85,493
64,-84,445
64,-83,461
64,-82,496
64,-81,521
64,-80,508
64,-79,547
64,-78,469
64,-77,494
64,-76,543
64,-75,598
64,-74,593
64,-73,606
64,-72,643
64,-71,743
64,-70,610
64,-69,422
64,-68,650
64,-67,609
64,-66,723
64,-65,672
64,-64,730
64,-63,634
64,-62,616
64,-61,620
64,-60,676
64,-59,744
64,-58,809
64,-57,815
64,-56,833
64,-55,867
64,-54,1016
64,-53,942
64,-52,768
64,-51,1268
64,-50,659
64,-49,540
64,-48,427
64,-47,386
64,-46,395
64,-45,532
64,-44,1204
64,-43,2240
64,-42,2571
64,-41,2774
64,-40,3125
64,-39,2246
64,-38,2134
64,-37,1969
64,-36,1779
64,-35,1743
64,-34,1707
64,-33,1627
64,-32,1534
64,-31,1531
64,-30,1565
64,-29,1567
64,-28,1535
64,-27,1523
64,-26,1483
64,-25,1512
64,-24,1599
64,-23,1783
64,-22,2780
64,-21,1533
64,-20,3232
64,-19,3175
64,-18,1477
64,-17,1992
64,-16,1928
64,-15,2404
64,-14,1853
64,-13,1309
64,-12,1229
64,-11,1209
64,-10,1174
64,-9,1126
64,-8,1088
64,-7,1046
64,-6,978
64,-5,943
64,-4,990
64,-3,1053
64,-2,1099
64,-1,1140
64,0,1157
64,1,1268
64,2,1382
64,3,1494
64,4,1580
64,5,1396
64,6,1257
64,7,1447
64,8,1636
64,9,1503
64,10,2266
64,11,1704
64,12,1639
64,13,1287
64,14,992
64,15,809
64,16,685
64,17,707
64,18,765
64,19,726
64,20,723
64,21,718
64,22,807
64,23,819
64,24,877
64,25,867
64,26,976
64,27,978
64,28,1104
64,29,1060
64,30,1021
64,31,915
64,32,911
64,33,853
64,34,862
64,35,978
64,36,825
64,37,722
64,38,788
64,39,852
64,40,789
64,41,751
64,42,707
64,43,743
64,44,724
64,45,892
64,46,838
64,47,733
64,48,798
64,49,800
64,50,766
64,51,633
64,52,753
64,53,651
64,54,749
64,55,790
64,56,643
64,57,751
64,58,683
64,59,830
64,60,713
64,61,720
64,62,654
64,63,619
64,64,646
64,65,627
64,66,627
64,67,655
64,68,603
64,69,632
64,70,632
64,71,629
64,72,617
64,73,657
64,74,665
64,75,543
64,76,532
64,77,537
64,78,549
64,79,563
64,80,518
64,81,539
64,82,514
64,83,577
64,84,591
64,85,621
64,86,648
64,87,638
64,88,763
64,89,656
64,90,554
64,91,636
64,92,608
64,93,498
64,94,510
64,95,471
64,96,492
64,97,445
64,98,363
64,99,493
64,100,333
64,101,356
64,102,354
64,103,312
64,104,359
64,105,358
64,106,329
64,107,345
64,108,433
64,109,369
64,110,453
64,111,448
64,112,437
64,113,429
64,114,395
64,115,394
64,116,381
64,117,386
64,118,378
64,119,400
64,120,423
64,121,401
64,122,413
64,123,399
64,124,431
64,125,524
64,126,567
64,127,461
64,128,439
64,129,526
64,130,487
64,131,525
64,132,538
64,133,608
64,134,607
64,135,664
64,136,588
64,137,562
64,138,455
64,139,472
64,140,408
64,141,583
64,142,537
64,143,520
64,144,1060
64,145,283
64,146,427
64,147,696
64,148,688
64,149,597
64,150,607
64,151,494
64,152,588
64,153,507
64,154,481
64,155,633
64,156,547
64,157,533
64,158,592
64,159,508
64,160,492
64,161,557
64,162,508
64,163,557
64,164,490
64,165,559
64,166,474
64,167,423
64,168,426
64,169,593
64,170,573
64,171,448
64,172,693
64,173,976
64,174,840
64,175,725
64,176,685
64,177,871
64,178,847
64,179,830
63,-180,886
63,-179,796
63,-178,792
63,-177,830
63,-176,834
63,-175,880
63,-174,922
63,-173,895
63,-172,837
63,-171,767
63,-170,758
63,-169,762
63,-168,711
63,-167,663
63,-166,627
63,-165,669
63,-164,530
63,-163,479
63,-162,894
63,-161,663
63,-160,678
63,-159,666
63,-158,575
63,-157,960
63,-156,579
63,-155,634
63,-154,469
63,-153,289
63,-152,1950
63,-151,3266
63,-150,313
63,-149,769
63,-148,431
63,-147,468
63,-146,625
63,-145,1062
63,-144,864
63,-143,409
63,-142,421
63,-141,776
63,-140,486
63,-139,441
63,-138,502
63,-137,815
63,-136,1166
63,-135,581
63,-134,552
63,-133,556
63,-132,581
63,-131,497
63,-130,699
63,-129,598
63,-128,850
63,-127,375
63,-126,527
63,-125,599
63,-124,425
63,-123,552
63,-122,502
63,-121,483
63,-120,368
63,-119,410
63,-118,503
63,-117,399
63,-116,348
63,-115,440
63,-114,418
63,-113,366
63,-112,523
63,-111,435
63,-110,433
63,-109,489
63,-108,568
63,-107,553
63,-106,600
63,-105,535
63,-104,618
63,-103,584
63,-102,584
63,-101,551
63,-100,583
63,-99,492
63,-98,440
63,-97,464
63,-96,460
63,-95,530
63,-94,545
63,-93,487
63,-92,580
63,-91,488
63,-90,497
63,-89,495
63,-88,526
63,-87,544
63,-86,555
63,-85,538
63,-84,575
63,-83,579
63,-82,535
63,-81,509
63,-80,519
63,-79,575
63,-78,577
63,-77,575
63,-76,651
63,-75,638
63,-74,659
63,-73,728
63,-72,785
63,-71,680
63,-70,617
63,-69,1006
63,-68,515
63,-67,434
63,-66,765
63,-65,675
63,-64,667
63,-63,636
63,-62,643
63,-61,697
63,-60,738
63,-59,788
63,-58,862
63,-57,895
63,-56,908
63,-55,916
63,-54,979
63,-53,1156
63,-52,1275
63,-51,1052
63,-50,887
63,-49,1126
63,-48,635
63,-47,609
63,-46,667
63,-45,958
63,-44,1524
63,-43,2217
63,-42,2793
63,-41,3328
63,-40,2653
63,-39,2124
63,-38,1899
63,-37,1639
63,-36,1543
63,-35,1530
63,-34,1515
63,-33,1497
63,-32,1548
63,-31,1615
63,-30,1597
63,-29,1530
63,-28,1517
63,-27,1478
63,-26,1519
63,-25,1567
63,-24,1653
63,-23,1717
63,-22,2062
63,-21,2247
63,-20,1982
63,-19,2083
63,-18,2300
63,-17,2028
63,-16,1465
63,-15,1370
63,-14,1438
63,-13,1395
63,-12,1328
63,-11,1284
63,-10,1234
63,-9,1214
63,-8,1166
63,-7,1137
63,-6,1100
63,-5,1110
63,-4,1168
63,-3,1204
63,-2,1141
63,-1,1149
63,0,1204
63,1,1370
63,2,1548
63,3,1716
63,4,1743
63,5,1903
63,6,2371
63,7,2355
63,8,1885
63,9,1876
63,10,1236
63,11,1547
63,12,1493
63,13,950
63,14,702
63,15,784
63,16,683
63,17,693
63,18,606
63,19,624
63,20,723
63,21,752
63,22,846
63,23,868
63,24,968
63,25,917
63,26,1047
63,27,1011
63,28,1143
63,29,1177
63,30,1175
63,31,1096
63,32,1040
63,33,1019
63,34,1054
63,35,1026
63,36,963
63,37,959
63,38,949
63,39,874
63,40,882
63,41,737
63,42,748
63,43,780
63,44,774
63,45,715
63,46,740
63,47,767
63,48,722
63,49,734
63,50,712
63,51,708
63,52,707
63,53,740
63,54,574
63,55,676
63,56,711
63,57,807
63,58,726
63,59,764
63,60,551
63,61,732
63,62,621
63,63,655
63,64,644
63,65,686
63,66,731
63,67,663
63,68,684
63,69,677
63,70,646
63,71,643
63,72,656
63,73,689
63,74,724
63,75,674
63,76,662
63,77,643
63,78,598
63,79,590
63,80,606
63,81,597
63,82,548
63,83,542
63,84,543
63,85,545
63,86,546
63,87,533
63,88,656
63,89,680
63,90,672
63,91,677
63,92,615
63,93,589
63,94,385
63,95,385
63,96,386
63,97,504
63,98,380
63,99,302
63,100,331
63,101,459
63,102,347
63,103,312
63,104,315
63,105,313
63,106,336
63,107,347
63,108,390
63,109,408
63,110,434
63,111,461
63,112,450
63,113,405
63,114,449
63,115,416
63,116,422
63,117,401
63,118,427
63,119,492
63,120,417
63,121,409
63,122,445
63,123,472
63,124,483
63,125,487
63,126,498
63,127,469
63,128,433
63,129,381
63,130,379
63,131,427
63,132,470
63,133,500
63,134,466
63,135,487
63,136,527
63,137,815
63,138,546
63,139,552
63,140,277
63,141,257
63,142,602
63,143,440
63,144,339
63,145,634
63,146,452
63,147,453
63,148,499
63,149,446
63,150,390
63,151,857
63,152,463
63,153,733
63,154,448
63,155,719
63,156,421
63,157,638
63,158,475
63,159,565
63,160,889
63,161,554
63,162,648
63,163,621
63,164,586
63,165,410
63,166,429
63,167,535
63,168,728
63,169,478
63,170,652
63,171,786
63,172,714
63,173,785
63,174,780
63,175,978
63,176,1259
63,177,1039
63,178,1313
63,179,1068
62,-180,966
62,-179,884
62,-178,897
62,-177,915
62,-176,898
62,-175,875
62,-174,843
62,-173,837
62,-172,827
62,-171,794
62,-170,806
62,-169,776
62,-168,742
62,-167,730
62,-166,736
62,-165,674
62,-164,636
62,-163,562
62,-162,752
62,-161,849
62,-160,730
62,-159,720
62,-158,637
62,-157,697
62,-156,761
62,-155,1431
62,-154,1235
62,-153,839
62,-152,679
62,-151,1427
62,-150,2121
62,-149,1761
62,-148,173
62,-147,189
62,-146,95
62,-145,1083
62,-144,2597
62,-143,890
62,-142,588
62,-141,319
62,-140,742
62,-139,656
62,-138,490
62,-137,519
62,-136,418
62,-135,575
62,-134,528
62,-133,231
62,-132,197
62,-131,413
62,-130,813
62,-129,897
62,-128,443
62,-127,376
62,-126,447
62,-125,904
62,-124,407
62,-123,632
62,-122,388
62,-121,451
62,-120,677
62,-119,514
62,-118,390
62,-117,504
62,-116,468
62,-115,481
62,-114,460
62,-113,437
62,-112,512
62,-111,650
62,-110,617
62,-109,631
62,-108,661
62,-107,712
62,-106,688
62,-105,661
62,-104,645
62,-103,551
62,-102,601
62,-101,574
62,-100,561
62,-99,561
62,-98,543
62,-97,544
62,-96,485
62,-95,521
62,-94,473
62,-93,545
62,-92,599
62,-91,551
62,-90,540
62,-89,566
62,-88,551
62,-87,540
62,-86,530
62,-85,519
62,-84,532
62,-83,510
62,-82,496
62,-81,477
62,-80,508
62,-79,520
62,-78,669
62,-77,695
62,-76,757
62,-75,730
62,-74,818
62,-73,609
62,-72,600
62,-71,683
62,-70,714
62,-69,662
62,-68,412
62,-67,851
62,-66,766
62,-65,751
62,-64,736
62,-63,744
62,-62,750
62,-61,792
62,-60,858
62,-59,916
62,-58,994
62,-57,1019
62,-56,1015
62,-55,1045
62,-54,1168
62,-53,1185
62,-52,1164
62,-51,1423
62,-50,937
62,-49,1146
62,-48,942
62,-47,813
62,-46,897
62,-45,1030
62,-44,2468
62,-43,3014
62,-42,3231
62,-41,2858
62,-40,2170
62,-39,1825
62,-38,1599
62,-37,1532
62,-36,1501
62,-35,1446
62,-34,1455
62,-33,1485
62,-32,1530
62,-31,1594
62,-30,1664
62,-29,1647
62,-28,1625
62,-27,1633
62,-26,1634
62,-25,1615
62,-24,1615
62,-23,1728
62,-22,1755
62,-21,1671
62,-20,1559
62,-19,1503
62,-18,1526
62,-17,1565
62,-16,1565
62,-15,1504
62,-14,1471
62,-13,1439
62,-12,1347
62,-11,1300
62,-10,1323
62,-9,1287
62,-8,1319
62,-7,1275
62,-6,1094
62,-5,1148
62,-4,1146
62,-3,1149
62,-2,1188
62,-1,1259
62,0,1301
62,1,1489
62,2,1609
62,3,1832
62,4,2166
62,5,2686
62,6,2295
62,7,2105
62,8,799
62,9,480
62,10,731
62,11,630
62,12,799
62,13,742
62,14,711
62,15,688
62,16,876
62,17,699
62,18,648
62,19,651
62,20,693
62,21,720
62,22,926
62,23,874
62,24,841
62,25,875
62,26,937
62,27,963
62,28,936
62,29,1025
62,30,1154
62,31,1299
62,32,1203
62,33,990
62,34,930
62,35,1004
62,36,1149
62,37,897
62,38,907
62,39,906
62,40,758
62,41,880
62,42,793
62,43,801
62,44,719
62,45,726
62,46,823
62,47,856
62,48,781
62,49,786
62,50,794
62,51,771
62,52,658
62,53,728
62,54,677
62,55,660
62,56,726
62,57,896
62,58,660
62,59,907
62,60,593
62,61,685
62,62,718
62,63,635
62,64,678
62,65,753
62,66,622
62,67,640
62,68,598
62,69,641
62,70,667
62,71,666
62,72,664
62,73,684
62,74,719
62,75,681
62,76,622
62,77,614
62,78,586
62,79,556
62,80,583
62,81,541
62,82,537
62,83,541
62,84,532
62,85,558
62,86,478
62,87,596
62,88,611
62,89,578
62,90,733
62,91,553
62,92,651
62,93,548
62,94,351
62,95,439
62,96,525
62,97,416
62,98,394
62,99,377
62,100,383
62,101,441
62,102,374
62,103,372
62,104,409
62,105,325
62,106,391
62,107,352
62,108,399
62,109,428
62,110,446
62,111,445
62,112,496
62,113,468
62,114,471
62,115,514
62,116,454
62,117,449
62,118,514
62,119,534
62,120,449
62,121,466
62,122,444
62,123,442
62,124,437
62,125,416
62,126,396
62,127,423
62,128,428
62,129,395
62,130,384
62,131,443
62,132,402
62,133,405
62,134,447
62,135,558
62,136,527
62,137,730
62,138,671
62,139,604
62,140,327
62,141,522
62,142,331
62,143,887
62,144,483
62,145,445
62,146,677
62,147,384
62,148,426
62,149,725
62,150,613
62,151,717
62,152,981
62,153,841
62,154,559
62,155,697
62,156,509
62,157,925
62,158,735
62,159,724
62,160,318
62,161,620
62,162,983
62,163,595
62,164,955
62,165,709
62,166,691
62,167,635
62,168,587
62,169,590
62,170,505
62,171,1113
62,172,1043
62,173,1328
62,174,1401
62,175,1102
62,176,1222
62,177,1169
62,178,928
62,179,946
61,-180,990
61,-179,993
61,-178,988
61,-177,976
61,-176,964
61,-175,909
61,-174,868
61,-173,851
61,-172,832
61,-171,823
61,-170,812
61,-169,804
61,-168,887
61,-167,893
61,-166,865
61,-165,883
61,-164,746
61,-163,742
61,-162,803
61,-161,581
61,-160,857
61,-159,627
61,-158,768
61,-157,822
61,-156,1346
61,-155,626
61,-154,1031
61,-153,1917
61,-152,728
61,-151,796
61,-150,1662
61,-149,3093
61,-148,2682
61,-147,1549
61,-146,2978
61,-145,1420
61,-144,2856
61,-143,448
61,-142,350
61,-141,721
61,-140,414
61,-139,228
61,-138,335
61,-137,459
61,-136,407
61,-135,421
61,-134,748
61,-133,224
61,-132,319
61,-131,549
61,-130,466
61,-129,419
61,-128,334
61,-127,604
61,-126,407
61,-125,656
61,-124,270
61,-123,472
61,-122,526
61,-121,465
61,-120,502
61,-119,675
61,-118,629
61,-117,508
61,-116,491
61,-115,540
61,-114,570
61,-113,575
61,-112,581
61,-111,643
61,-110,607
61,-109,712
61,-108,660
61,-107,677
61,-106,682
61,-105,666
61,-104,626
61,-103,640
61,-102,586
61,-101,648
61,-100,636
61,-99,654
61,-98,650
61,-97,671
61,-96,624
61,-95,496
61,-94,513
61,-93,522
61,-92,577
61,-91,557
61,-90,569
61,-89,581
61,-88,544
61,-87,520
61,-86,507
61,-85,515
61,-84,528
61,-83,533
61,-82,521
61,-81,534
61,-80,530
61,-79,539
61,-78,671
61,-77,684
61,-76,623
61,-75,679
61,-74,561
61,-73,505
61,-72,559
61,-71,600
61,-70,503
61,-69,550
61,-68,602
61,-67,715
61,-66,723
61,-65,753
61,-64,855
61,-63,828
61,-62,821
61,-61,890
61,-60,926
61,-59,996
61,-58,1102
61,-57,1199
61,-56,1227
61,-55,1193
61,-54,1228
61,-53,1304
61,-52,1316
61,-51,1342
61,-50,1497
61,-49,1073
61,-48,1176
61,-47,1332
61,-46,564
61,-45,1375
61,-44,1914
61,-43,2634
61,-42,3229
61,-41,2377
61,-40,1890
61,-39,1536
61,-38,1443
61,-37,1406
61,-36,1402
61,-35,1425
61,-34,1455
61,-33,1498
61,-32,1520
61,-31,1504
61,-30,1510
61,-29,1527
61,-28,1525
61,-27,1543
61,-26,1555
61,-25,1576
61,-24,1585
61,-23,1638
61,-22,1605
61,-21,1534
61,-20,1528
61,-19,1576
61,-18,1603
61,-17,1601
61,-16,1528
61,-15,1502
61,-14,1526
61,-13,1543
61,-12,1485
61,-11,1464
61,-10,1413
61,-9,1350
61,-8,1313
61,-7,1284
61,-6,1258
61,-5,1260
61,-4,1241
61,-3,1208
61,-2,1179
61,-1,1272
61,0,1277
61,1,1391
61,2,1381
61,3,1722
61,4,2228
61,5,3266
61,6,2777
61,7,1216
61,8,1013
61,9,650
61,10,818
61,11,837
61,12,996
61,13,937
61,14,674
61,15,806
61,16,974
61,17,701
61,18,644
61,19,602
61,20,646
61,21,746
61,22,852
61,23,884
61,24,862
61,25,925
61,26,1001
61,27,1082
61,28,1011
61,29,965
61,30,946
61,31,1080
61,32,1256
61,33,1161
61,34,1047
61,35,878
61,36,924
61,37,1200
61,38,981
61,39,1036
61,40,924
61,41,916
61,42,775
61,43,867
61,44,771
61,45,874
61,46,850
61,47,885
61,48,857
61,49,837
61,50,698
61,51,687
61,52,645
61,53,686
61,54,689
61,55,718
61,56,739
61,57,1008
61,58,699
61,59,856
61,60,576
61,61,727
61,62,636
61,63,629
61,64,682
61,65,622
61,66,651
61,67,591
61,68,625
61,69,616
61,70,640
61,71,647
61,72,651
61,73,633
61,74,671
61,75,603
61,76,627
61,77,638
61,78,584
61,79,546
61,80,534
61,81,501
61,82,488
61,83,535
61,84,556
61,85,506
61,86,501
61,87,517
61,88,540
61,89,573
61,90,649
61,91,572
61,92,426
61,93,453
61,94,403
61,95,530
61,96,457
61,97,427
61,98,420
61,99,390
61,100,406
61,101,411
61,102,409
61,103,420
61,104,436
61,105,382
61,106,388
61,107,384
61,108,445
61,109,449
61,110,487
61,111,546
61,112,513
61,113,470
61,114,463
61,115,466
61,116,548
61,117,560
61,118,507
61,119,530
61,120,552
61,121,545
61,122,642
61,123,620
61,124,643
61,125,533
61,126,527
61,127,469
61,128,488
61,129,521
61,130,543
61,131,542
61,132,470
61,133,474
61,134,504
61,135,532
61,136,753
61,137,664
61,138,441
61,139,773
61,140,436
61,141,878
61,142,765
61,143,540
61,144,904
61,145,760
61,146,810
61,147,857
61,148,858
61,149,534
61,150,555
61,151,598
61,152,678
61,153,624
61,154,769
61,155,743
61,156,604
61,157,912
61,158,736
61,159,463
61,160,702
61,161,584
61,162,625
61,163,809
61,164,584
61,165,996
61,166,611
61,167,686
61,168,743
61,169,896
61,170,663
61,171,1203
61,172,1331
61,173,1438
61,174,1198
61,175,1015
61,176,1019
61,177,1014
61,178,1036
61,179,997
60,-180,1049
60,-179,1045
60,-178,1048
60,-177,1069
60,-176,1070
60,-175,1022
60,-174,931
60,-173,932
60,-172,921
60,-171,906
60,-170,872
60,-169,876
60,-168,874
60,-167,1146
60,-166,1013
60,-165,1034
60,-164,1008
60,-163,1031
60,-162,658
60,-161,856
60,-160,1422
60,-159,1282
60,-158,1347
60,-157,1006
60,-156,1204
60,-155,844
60,-154,3330
60,-153,2053
60,-152,1050
60,-151,3018
60,-150,2900
60,-149,5285
60,-148,4360
60,-147,4251
60,-146,4563
60,-145,4527
60,-144,3056
60,-143,2499
60,-142,3613
60,-141,3444
60,-140,2369
60,-139,2974
60,-138,716
60,-137,829
60,-136,1395
60,-135,573
60,-134,485
60,-133,318
60,-132,273
60,-131,438
60,-130,324
60,-129,273
60,-128,337
60,-127,339
60,-126,736
60,-125,446
60,-124,368
60,-123,457
60,-122,400
60,-121,539
60,-120,379
60,-119,507
60,-118,778
60,-117,441
60,-116,513
60,-115,448
60,-114,601
60,-113,646
60,-112,700
60,-111,715
60,-110,724
60,-109,670
60,-108,659
60,-107,619
60,-106,657
60,-105,771
60,-104,887
60,-103,717
60,-102,702
60,-101,669
60,-100,692
60,-99,672
60,-98,614
60,-97,573
60,-96,587
60,-95,531
60,-94,552
60,-93,535
60,-92,554
60,-91,545
60,-90,528
60,-89,504
60,-88,461
60,-87,451
60,-86,478
60,-85,460
60,-84,489
60,-83,516
60,-82,555
60,-81,547
60,-80,535
60,-79,571
60,-78,662
60,-77,632
60,-76,628
60,-75,609
60,-74,575
60,-73,581
60,-72,489
60,-71,474
60,-70,479
60,-69,545
60,-68,579
60,-67,797
60,-66,753
60,-65,967
60,-64,730
60,-63,1001
60,-62,916
60,-61,977
60,-60,1020
60,-59,1096
60,-58,1191
60,-57,1268
60,-56,1317
60,-55,1354
60,-54,1382
60,-53,1384
60,-52,1408
60,-51,1482
60,-50,1518
60,-49,1542
60,-48,1356
60,-47,1241
60,-46,874
60,-45,1420
60,-44,2964
60,-43,2613
60,-42,2325
60,-41,1908
60,-40,1558
60,-39,1417
60,-38,1397
60,-37,1387
60,-36,1388
60,-35,1424
60,-34,1450
60,-33,1457
60,-32,1552
60,-31,1561
60,-30,1513
60,-29,1537
60,-28,1570
60,-27,1618
60,-26,1624
60,-25,1605
60,-24,1581
60,-23,1594
60,-22,1648
60,-21,1640
60,-20,1629
60,-19,1611
60,-18,1572
60,-17,1535
60,-16,1572
60,-15,1542
60,-14,1564
60,-13,1546
60,-12,1553
60,-11,1573
60,-10,1524
60,-9,1450
60,-8,1447
60,-7,1472
60,-6,1439
60,-5,1369
60,-4,1330
60,-3,1237
60,-2,1208
60,-1,1198
60,0,1269
60,1,1308
60,2,1476
60,3,1407
60,4,2106
60,5,2420
60,6,2920
60,7,1412
60,8,950
60,9,821
60,10,823
60,11,1024
60,12,1077
60,13,876
60,14,1035
60,15,892
60,16,772
60,17,786
60,18,729
60,19,608
60,20,584
60,21,594
60,22,694
60,23,789
60,24,843
60,25,913
60,26,957
60,27,1042
60,28,1042
60,29,1006
60,30,939
60,31,948
60,32,1085
60,33,1119
60,34,1083
60,35,1052
60,36,938
60,37,995
60,38,942
60,39,1060
60,40,1084
60,41,1008
60,42,883
60,43,781
60,44,889
60,45,826
60,46,829
60,47,861
60,48,804
60,49,688
60,50,696
60,51,651
60,52,664
60,53,646
60,54,706
60,55,694
60,56,879
60,57,796
60,58,903
60,59,747
60,60,682
60,61,637
60,62,633
60,63,660
60,64,651
60,65,637
60,66,649
60,67,695
60,68,694
60,69,669
60,70,698
60,71,548
60,72,554
60,73,567
60,74,599
60,75,571
60,76,614
60,77,668
60,78,554
60,79,518
60,80,556
60,81,560
60,82,521
60,83,549
60,84,596
60,85,591
60,86,601
60,87,528
60,88,509
60,89,613
60,90,568
60,91,664
60,92,465
60,93,574
60,94,562
60,95,460
60,96,397
60,97,434
60,98,376
60,99,399
60,100,379
60,101,416
60,102,413
60,103,424
60,104,464
60,105,415
60,106,400
60,107,422
60,108,480
60,109,530
60,110,504
60,111,510
60,112,642
60,113,719
60,114,771
60,115,635
60,116,554
60,117,388
60,118,557
60,119,627
60,120,664
60,121,744
60,122,860
60,123,716
60,124,739
60,125,744
60,126,704
60,127,607
60,128,499
60,129,536
60,130,483
60,131,506
60,132,487
60,133,472
60,134,567
60,135,683
60,136,763
60,137,685
60,138,587
60,139,731
60,140,692
60,141,658
60,142,721
60,143,775
60,144,965
60,145,684
60,146,885
60,147,658
60,148,693
60,149,779
60,150,860
60,151,704
60,152,811
60,153,665
60,154,820
60,155,850
